CustomerID,Age,Annual_Income,Spending_Score,Gender
3190,47,36152,54,Male
3191,62,41420,24,Female
3192,23,82643,11,Female
3193,34,67315,33,Female
3194,62,83264,87,Female
3195,68,81726,74,Male
3196,36,18209,57,Male
3197,59,36080,52,Female
3198,52,65489,64,Female
3199,63,26058,43,Female
3200,43,38913,92,Female
3201,68,88539,81,Male
3202,22,49168,44,Male
3203,46,74205,90,Female
3204,54,59436,89,Male
3205,37,46401,36,Male
3206,66,26715,12,Female
3207,38,64666,56,Male
3208,27,89092,3,Female
3209,22,46969,50,Male
3210,53,61371,29,Male
3211,23,29604,88,Female
3212,43,46556,83,Male
3213,21,66817,77,Male
3214,56,74874,16,Male
3215,56,71118,40,Male
3216,67,19368,27,Male
3217,52,50861,70,Female
3218,18,40654,42,Female
3219,41,53819,57,Male
3220,53,57776,10,Female
3221,23,81327,38,Male
3222,58,65904,8,Male
3223,63,88356,18,Female
3224,61,46009,96,Male
3225,48,31658,17,Female
3226,37,89104,58,Male
3227,41,68669,66,Male
3228,42,45134,44,Female
3229,53,68756,84,Male
3230,38,76705,74,Female
3231,47,62383,9,Female
3232,41,45419,48,Male
3233,61,51174,39,Male
3234,59,65812,89,Female
3235,47,63977,89,Male
3236,39,84245,88,Male
3237,45,54481,6,Female
3238,24,40724,30,Male
3239,52,111541,74,Male
3240,45,63489,95,Female
3241,31,76685,18,Male
3242,27,70436,43,Male
3243,33,63731,33,Male
3244,33,55445,53,Male
3245,48,15000,56,Male
3246,59,38735,19,Male
3247,42,66582,87,Female
3248,30,15000,69,Male
3249,23,61432,26,Male
3250,61,73224,29,Male
3251,26,76665,24,Female
3252,62,71963,6,Male
3253,53,79167,54,Female
3254,60,92112,39,Female
3255,37,81922,4,Female
3256,35,63936,58,Female
3257,60,57307,48,Female
3258,38,62292,60,Male
3259,21,54490,26,Male
3260,67,82351,79,Male
3261,50,71442,77,Male
3262,44,52378,40,Female
3263,24,86481,86,Female
3264,23,54162,77,Female
3265,32,41084,56,Female
3266,35,59785,39,Female
3267,49,43517,81,Female
3268,28,78724,100,Male
3269,37,43091,39,Male
3270,41,57692,48,Male
3271,32,78794,25,Male
3272,65,45755,34,Female
3273,24,68222,21,Female
3274,38,40531,25,Female
3275,59,64887,89,Male
3276,43,71344,22,Male
3277,61,59156,23,Male
3278,31,60670,25,Male
3279,54,68879,78,Male
3280,38,54389,78,Male
3281,35,77791,26,Female
3282,22,87422,30,Male
3283,20,41484,90,Male
3284,40,95341,38,Male
3285,43,53930,86,Female
3286,54,99886,34,Male
3287,41,54201,89,Male
3288,66,74147,100,Female
3289,36,74040,77,Male
3290,68,52253,93,Male
3291,42,61452,73,Female
3292,38,88798,15,Female
3293,29,53556,95,Male
3294,58,51649,44,Female
3295,50,36930,91,Female
3296,67,91351,95,Male
3297,21,50384,10,Female
3298,59,83999,37,Female
3299,24,47972,7,Male
3300,39,83371,32,Female
3301,50,76132,11,Male
3302,34,55431,48,Female
3303,41,45314,92,Female
3304,51,46939,68,Male
3305,45,46684,48,Female
3306,60,81303,45,Female
3307,58,63204,95,Female
3308,56,37697,93,Female
3309,39,54957,33,Female
3310,66,57379,4,Male
3311,34,17220,47,Female
3312,51,56069,90,Male
3313,23,74463,53,Female
3314,63,57247,31,Female
3315,23,65088,31,Male
3316,51,69690,27,Female
3317,18,53147,89,Female
3318,27,74615,48,Female
3319,38,89149,36,Female
3320,22,29522,49,Male
3321,19,53103,31,Male
3322,39,106592,44,Female
3323,65,63411,59,Male
3324,19,59302,23,Male
3325,27,54839,99,Female
3326,51,85488,68,Female
3327,33,41220,92,Male
3328,65,78523,42,Male
3329,68,54464,42,Male
3330,56,45003,13,Male
3331,39,55377,1,Male
3332,29,59072,76,Male
3333,41,50045,53,Female
3334,64,82255,40,Female
3335,57,45158,90,Male
3336,55,62801,46,Female
3337,27,70748,87,Female
3338,52,62594,22,Male
3339,68,75444,52,Male
3340,66,51328,28,Male
3341,49,72452,53,Female
3342,24,73044,63,Male
3343,38,79362,17,Female
3344,37,22286,64,Female
3345,43,70180,6,Male
3346,21,78025,14,Female
3347,63,51770,17,Male
3348,69,49043,38,Male
3349,39,45972,69,Female
3350,32,39359,13,Male
3351,57,73315,53,Male
3352,38,105638,9,Male
3353,32,48879,44,Male
3354,39,50669,26,Male
3355,69,60307,77,Male
3356,45,27960,19,Female
3357,31,46089,48,Male
3358,44,58860,81,Female
3359,58,42121,80,Male
3360,57,83948,30,Male
3361,45,34123,32,Female
3362,43,78020,78,Female
3363,66,89370,79,Male
3364,19,67634,76,Male
3365,42,57250,75,Female
3366,20,64925,69,Female
3367,25,51188,11,Female
3368,61,19278,98,Female
3369,50,40414,83,Male
3370,59,59776,26,Female
3371,69,41186,26,Male
3372,52,51737,17,Female
3373,23,69583,95,Male
3374,56,62900,83,Female
3375,69,81169,44,Male
3376,40,65883,84,Female
3377,42,67059,23,Female
3378,67,45754,25,Female
3379,60,33377,92,Female
3380,36,51741,37,Male
3381,22,45456,76,Female
3382,68,56664,65,Female
3383,28,38679,2,Female
3384,29,76849,74,Male
3385,27,45382,98,Male
3386,25,52724,32,Female
3387,41,59596,89,Male
3388,45,82463,74,Male
3389,58,95173,55,Male
3390,53,96548,50,Female
3391,54,34364,65,Male
3392,38,52537,32,Male
3393,25,48732,37,Female
3394,26,67406,76,Female
3395,64,66185,82,Female
3396,32,48339,94,Male
3397,65,46761,13,Female
3398,63,40051,54,Male
3399,57,15000,3,Male
3400,35,34036,85,Female
3401,59,77335,42,Female
3402,37,89294,78,Female
3403,23,86957,40,Female
3404,29,78184,74,Female
3405,19,39761,66,Female
3406,24,36375,60,Male
3407,33,23779,11,Female
3408,20,48336,1,Male
3409,62,61742,26,Male
3410,20,39844,42,Male
3411,44,68621,62,Male
3412,67,73037,61,Male
3413,60,50510,77,Male
3414,57,33199,92,Female
3415,55,87618,100,Male
3416,50,60702,85,Male
3417,45,98824,62,Male
3418,18,61847,74,Female
3419,25,63244,12,Male
3420,54,40710,27,Male
3421,49,51529,67,Female
3422,65,28823,28,Female
3423,60,33127,66,Female
3424,54,74823,28,Male
3425,21,54348,95,Female
3426,47,51546,21,Female
3427,23,45191,7,Female
3428,63,52289,95,Male
3429,36,82661,14,Female
3430,49,62884,39,Male
3431,26,36399,73,Male
3432,29,80607,87,Female
3433,28,94500,62,Male
3434,63,69894,12,Male
3435,33,77825,93,Male
3436,18,84415,38,Female
3437,62,26867,58,Male
3438,38,97285,56,Female
3439,47,81976,39,Male
3440,30,69777,86,Female
3441,51,57490,4,Male
3442,21,33255,48,Male
3443,45,53371,7,Female
3444,55,68967,60,Male
3445,48,37912,40,Female
3446,44,58605,8,Female
3447,22,36329,58,Male
3448,42,52307,57,Female
3449,20,32947,35,Male
3450,50,30844,73,Female
3451,21,66801,13,Female
3452,42,48404,39,Female
3453,37,50284,84,Male
3454,51,47331,21,Male
3455,43,114462,47,Male
3456,22,72147,83,Male
3457,52,74294,2,Female
3458,45,44491,44,Male
3459,46,70095,30,Male
3460,26,55445,87,Female
3461,69,44331,55,Male
3462,55,98581,40,Male
3463,67,71455,77,Female
3464,23,70446,97,Male
3465,36,40565,96,Male
3466,61,34595,92,Male
3467,28,58848,24,Male
3468,19,48529,42,Male
3469,64,72252,28,Female
3470,61,73585,94,Male
3471,61,61310,93,Male
3472,26,76554,98,Male
3473,38,63866,51,Male
3474,41,42566,22,Male
3475,51,56034,89,Male
3476,39,62714,78,Male
3477,20,78578,74,Male
3478,29,64499,74,Female
3479,45,48570,8,Male
3480,47,79323,14,Male
3481,43,67615,45,Male
3482,65,90913,38,Female
3483,38,61745,32,Male
3484,45,39253,62,Female
3485,43,83539,96,Male
3486,50,48464,67,Male
3487,38,65908,84,Male
3488,52,63714,61,Male
3489,69,60912,13,Female
3490,51,56603,87,Female
3491,58,26957,83,Male
3492,68,39957,80,Male
3493,64,82442,100,Male
3494,35,68576,99,Male
3495,28,98185,47,Female
3496,40,39245,54,Male
3497,65,59386,71,Female
3498,39,83263,52,Female
3499,34,48683,72,Female
3500,22,50292,25,Male
3501,61,54133,23,Male
3502,28,51093,74,Female
3503,47,70635,30,Female
3504,32,24395,97,Female
3505,44,92854,11,Male
3506,52,40806,35,Male
3507,50,17656,27,Female
3508,37,59795,67,Male
3509,33,52451,47,Male
3510,51,56440,50,Male
3511,19,66251,8,Female
3512,52,72896,55,Male
3513,57,93733,77,Male
3514,45,46197,42,Female
3515,64,75485,67,Female
3516,56,74178,20,Male
3517,23,15000,45,Female
3518,26,43336,35,Female
3519,37,34260,77,Male
3520,18,68957,20,Female
3521,25,66756,24,Female
3522,40,67158,57,Male
3523,20,53888,55,Male
3524,21,55904,9,Male
3525,42,59428,94,Female
3526,64,51977,89,Male
3527,55,75543,16,Female
3528,32,38606,55,Male
3529,38,44363,72,Male
3530,52,62426,58,Female
3531,63,52641,64,Female
3532,69,37824,92,Male
3533,31,70638,76,Female
3534,53,48554,88,Male
3535,29,43105,49,Female
3536,34,56512,29,Male
3537,56,42135,79,Male
3538,26,59316,82,Female
3539,52,52806,7,Male
3540,30,49748,77,Male
3541,32,49873,83,Female
3542,35,79912,69,Female
3543,68,67384,90,Male
3544,50,25816,2,Female
3545,23,77659,33,Male
3546,44,70331,48,Male
3547,40,69150,37,Female
3548,44,77758,89,Male
3549,51,60300,89,Male
3550,63,72401,30,Male
3551,55,50710,41,Male
3552,31,76951,4,Male
3553,53,64362,83,Female
3554,25,32460,91,Female
3555,52,80727,39,Male
3556,36,57421,24,Female
3557,47,54637,50,Female
3558,31,51146,37,Female
3559,37,52612,53,Female
3560,66,64592,25,Male
3561,42,40248,93,Female
3562,57,28627,31,Female
3563,41,38710,99,Female
3564,31,67634,92,Female
3565,43,56761,38,Female
3566,55,82263,58,Female
3567,40,58701,53,Male
3568,39,76850,50,Female
3569,65,46143,4,Female
3570,36,51297,92,Female
3571,63,60190,52,Female
3572,68,57060,31,Male
3573,20,55192,87,Male
3574,59,42557,78,Female
3575,36,28288,92,Female
3576,26,72620,14,Female
3577,45,70385,1,Female
3578,37,47722,43,Male
3579,62,67577,96,Female
3580,24,56671,59,Male
3581,31,82123,61,Male
3582,26,33754,41,Female
3583,36,57465,18,Female
3584,64,55869,60,Male
3585,69,63222,69,Female
3586,31,90742,79,Male
3587,55,57525,59,Female
3588,53,74862,42,Female
3589,57,57043,80,Female
3590,34,81418,100,Female
3591,47,75056,36,Male
3592,26,53333,40,Female
3593,50,51893,30,Female
3594,69,69739,87,Female
3595,42,46891,11,Male
3596,31,63812,25,Female
3597,28,52884,45,Male
3598,52,67362,51,Male
3599,58,56779,43,Female
3600,31,46148,66,Male
3601,47,82106,99,Female
3602,58,64791,47,Female
3603,21,58928,24,Female
3604,21,68399,77,Male
3605,45,26576,37,Male
3606,25,101803,56,Male
3607,19,60493,94,Female
3608,58,20736,75,Female
3609,63,83941,87,Male
3610,39,44972,46,Male
3611,58,80874,28,Female
3612,33,62431,93,Male
3613,46,28591,52,Female
3614,66,65225,15,Female
3615,65,63754,45,Male
3616,47,83035,58,Female
3617,29,70443,67,Female
3618,52,35211,73,Male
3619,28,80045,72,Male
3620,63,51718,97,Male
3621,67,94405,98,Female
3622,38,52904,73,Female
3623,38,55774,81,Male
3624,22,43561,41,Female
3625,65,50028,65,Male
3626,37,44741,40,Female
3627,54,83528,5,Female
3628,20,33369,94,Female
3629,61,76091,75,Female
3630,50,76573,28,Female
3631,26,87550,38,Male
3632,26,60875,81,Male
3633,21,39466,87,Female
3634,52,56564,18,Male
3635,34,71893,37,Male
3636,51,61694,27,Female
3637,41,67334,25,Female
3638,49,87305,69,Female
3639,18,71640,83,Male
3640,25,63968,27,Male
3641,62,23112,77,Male
3642,40,44322,54,Female
3643,64,51906,7,Female
3644,57,20457,90,Female
3645,29,37814,78,Female
3646,29,54630,27,Female
3647,63,57885,59,Male
3648,64,70116,72,Male
3649,32,55894,31,Male
3650,58,64960,99,Female
3651,36,51644,91,Female
3652,43,60840,68,Male
3653,69,69019,4,Male
3654,46,89452,18,Female
3655,39,49707,63,Male
3656,57,62883,87,Female
3657,38,77382,96,Male
3658,68,31208,76,Male
3659,55,99956,52,Male
3660,37,83580,84,Male
3661,46,25770,63,Female
3662,68,67427,45,Female
3663,21,48710,12,Female
3664,24,52053,8,Male
3665,45,67010,22,Female
3666,45,81007,91,Male
3667,21,50682,41,Female
3668,39,50951,41,Male
3669,29,67443,81,Female
3670,62,71439,57,Female
3671,20,39857,32,Male
3672,39,94473,97,Female
3673,61,47133,95,Male
3674,19,79293,55,Male
3675,41,69034,6,Male
3676,51,72126,39,Female
3677,44,47520,9,Female
3678,58,25522,32,Female
3679,18,59571,36,Female
3680,25,59654,16,Female
3681,40,40839,12,Male
3682,55,78358,41,Female
3683,23,58969,67,Female
3684,39,43818,58,Female
3685,42,71701,91,Male
3686,35,72232,91,Male
3687,34,45673,9,Male
3688,29,84667,17,Male
3689,23,104864,5,Female
3690,43,38199,26,Male
3691,44,56326,85,Female
3692,25,66740,1,Female
3693,36,105605,1,Female
3694,59,45324,35,Male
3695,18,41208,9,Female
3696,46,41071,87,Male
3697,62,84428,38,Male
3698,66,45843,4,Male
3699,52,42997,52,Male
3700,57,64619,19,Male
3701,31,66164,5,Male
3702,52,81420,92,Male
3703,65,61838,48,Female
3704,62,64978,87,Male
3705,37,57894,63,Female
3706,66,33913,38,Male
3707,30,56007,52,Female
3708,55,61256,87,Female
3709,66,51123,46,Female
3710,63,28710,82,Female
3711,66,37300,93,Male
3712,25,59212,92,Female
3713,60,78655,9,Male
3714,37,93645,50,Male
3715,50,56323,74,Male
3716,43,45662,66,Female
3717,56,52549,77,Male
3718,38,39071,38,Female
3719,66,75754,27,Male
3720,59,102752,20,Female
3721,60,46149,62,Male
3722,58,36159,74,Female
3723,26,80129,16,Female
3724,41,66361,79,Male
3725,54,66698,13,Male
3726,66,91763,20,Female
3727,58,32670,24,Female
3728,34,32111,50,Female
3729,41,56765,7,Female
3730,38,61268,87,Female
3731,68,52901,88,Female
3732,56,109215,29,Male
3733,58,53795,5,Male
3734,56,48985,35,Female
3735,30,62486,65,Male
3736,28,79417,100,Female
3737,63,45491,82,Male
3738,36,57060,70,Female
3739,28,79985,87,Female
3740,30,81096,74,Male
3741,63,64352,7,Male
3742,62,108367,44,Male
3743,18,99613,72,Female
3744,57,31877,13,Male
3745,61,26160,94,Female
3746,36,75914,82,Male
3747,29,87307,78,Male
3748,25,55504,75,Male
3749,25,49956,38,Female
3750,62,43594,13,Female
3751,29,36639,54,Male
3752,65,82726,44,Female
3753,50,52374,97,Female
3754,62,66036,13,Male
3755,43,23483,25,Male
3756,56,80045,24,Male
3757,45,71755,29,Male
3758,22,33106,100,Female
3759,25,65180,70,Male
3760,42,60094,18,Female
3761,44,50996,92,Male
3762,63,15000,5,Male
3763,40,46793,18,Male
3764,47,66048,63,Male
3765,62,49028,37,Male
3766,64,55566,71,Male
3767,40,89935,55,Female
3768,66,58449,73,Female
3769,64,18064,99,Female
3770,37,56302,12,Female
3771,35,61987,52,Female
3772,35,43492,57,Female
3773,19,74694,46,Female
3774,21,30755,44,Male
3775,47,57245,24,Female
3776,50,30524,9,Male
3777,53,54086,12,Female
3778,35,74162,100,Female
3779,54,56766,9,Male
3780,36,55598,22,Male
3781,64,60555,17,Male
3782,45,61555,33,Male
3783,57,73875,47,Male
3784,37,73996,88,Female
3785,66,88433,15,Male
3786,50,63352,93,Male
3787,29,26785,96,Male
3788,68,77158,33,Female
3789,32,86996,93,Male
3790,58,109233,15,Male
3791,56,89034,27,Male
3792,19,50194,98,Female
3793,46,63743,61,Male
3794,58,54587,68,Female
3795,27,51869,82,Female
3796,19,57730,85,Male
3797,68,85714,48,Female
3798,28,28216,8,Female
3799,30,39949,6,Female
3800,27,84389,63,Female
3801,31,89073,84,Female
3802,35,46810,2,Female
3803,68,93014,22,Male
3804,26,79517,21,Female
3805,56,54644,6,Female
3806,45,15000,96,Male
3807,20,26639,70,Female
3808,37,46836,13,Male
3809,23,75198,1,Male
3810,44,75262,22,Female
3811,19,50671,24,Female
3812,46,55374,64,Female
3813,55,59350,41,Male
3814,20,55625,94,Female
3815,33,63272,22,Male
3816,47,59399,61,Female
3817,57,26515,12,Female
3818,19,55848,90,Female
3819,34,59548,4,Male
3820,58,79795,83,Male
3821,29,43373,80,Female
3822,52,64078,12,Male
3823,60,71256,33,Female
3824,18,57033,21,Male
3825,62,24904,100,Male
3826,32,80201,73,Female
3827,43,74942,72,Female
3828,54,64575,84,Male
3829,38,60806,74,Male
3830,66,24371,96,Male
3831,48,75493,92,Female
3832,42,89727,74,Female
3833,40,37725,72,Male
3834,41,86900,52,Female
3835,55,82629,47,Male
3836,45,37136,97,Female
3837,38,52117,59,Female
3838,60,32091,47,Male
3839,35,58697,56,Female
3840,53,68966,13,Male
3841,52,33590,44,Female
3842,62,67716,35,Male
3843,26,72782,29,Female
3844,55,73069,56,Female
3845,47,69090,5,Female
3846,61,35430,67,Male
3847,51,57570,53,Male
3848,49,67047,60,Female
3849,20,89220,6,Female
3850,20,60049,48,Male
3851,45,68510,80,Male
3852,61,41359,35,Female
3853,32,36902,18,Female
3854,58,34338,11,Male
3855,40,51594,51,Male
3856,57,101241,23,Male
3857,28,51958,47,Female
3858,65,67292,75,Female
3859,49,71141,59,Male
3860,53,38169,57,Male
3861,50,51297,93,Female
3862,41,72488,56,Female
3863,56,68566,27,Female
3864,51,20120,73,Female
3865,45,71888,35,Male
3866,54,48980,55,Female
3867,24,49503,9,Female
3868,21,68097,18,Female
3869,54,90458,44,Male
3870,18,55991,21,Male
3871,18,83581,56,Male
3872,64,31181,48,Female
3873,37,62614,100,Female
3874,36,49178,1,Female
3875,46,65640,27,Female
3876,27,54073,45,Male
3877,35,33178,63,Female
3878,45,42251,58,Male
3879,52,27135,40,Female
3880,60,33861,63,Female
3881,64,69606,38,Female
3882,48,54979,29,Female
3883,44,64617,40,Female
3884,28,96311,19,Female
3885,66,54080,88,Male
3886,66,72685,56,Male
3887,55,60562,44,Male
3888,22,115253,65,Male
3889,25,15000,100,Male
3890,51,45646,87,Female
3891,65,73080,13,Female
3892,69,44941,30,Male
3893,29,71321,49,Female
3894,55,58798,75,Female
3895,18,77298,63,Female
3896,48,37357,71,Female
3897,21,63456,35,Male
3898,66,69320,11,Female
3899,62,62635,49,Male
3900,67,62988,40,Male
3901,22,84048,21,Female
3902,47,26401,47,Female
3903,41,62499,3,Female
3904,20,35817,30,Male
3905,28,75152,88,Female
3906,62,43241,67,Male
3907,21,15000,62,Female
3908,43,75629,37,Male
3909,44,54632,97,Male
3910,63,67132,22,Male
3911,60,88540,31,Male
3912,44,67428,46,Male
3913,59,63388,76,Male
3914,68,59054,45,Male
3915,67,37053,14,Female
3916,23,55695,12,Male
3917,32,99477,63,Female
3918,47,52495,91,Female
3919,59,56879,77,Female
3920,54,85141,88,Male
3921,54,29174,38,Male
3922,59,72402,47,Female
3923,54,28222,54,Male
3924,52,67983,55,Male
3925,40,59551,48,Female
3926,23,72248,73,Female
3927,21,39750,72,Female
3928,35,49299,15,Female
3929,26,73281,71,Female
3930,66,49803,88,Female
3931,46,75110,16,Female
3932,30,64183,88,Male
3933,64,51084,43,Male
3934,69,53692,7,Male
3935,34,60070,43,Female
3936,62,55596,28,Male
3937,49,74604,66,Female
3938,65,52574,98,Female
3939,39,48539,60,Female
3940,21,78205,3,Male
3941,22,51557,1,Female
3942,54,49192,31,Female
3943,58,15000,56,Female
3944,66,39209,87,Male
3945,30,43227,84,Male
3946,51,49197,80,Female
3947,62,45557,46,Female
3948,39,79661,32,Female
3949,40,44497,81,Male
3950,68,45987,18,Female
3951,20,63113,68,Female
3952,59,37966,35,Male
3953,51,91279,100,Male
3954,49,76043,23,Male
3955,62,36638,79,Male
3956,68,80273,13,Male
3957,66,84434,78,Male
3958,38,37157,14,Female
3959,63,36696,37,Male
3960,61,47791,5,Male
3961,38,31695,22,Female
3962,61,44394,28,Female
3963,28,51997,4,Female
3964,56,70083,50,Male
3965,21,61624,29,Male
3966,68,57039,37,Male
3967,18,50336,35,Male
3968,45,33840,20,Male
3969,41,71834,35,Female
3970,52,71387,99,Female
3971,30,47663,84,Male
3972,64,37976,2,Male
3973,51,91122,58,Female
3974,28,64934,18,Male
3975,53,67939,94,Female
3976,68,68802,56,Female
3977,34,35950,64,Female
3978,52,89985,93,Female
3979,35,51930,52,Female
3980,57,76440,22,Female
3981,39,89168,93,Female
3982,41,61627,60,Female
3983,36,36370,10,Male
3984,54,15000,84,Female
3985,56,59231,80,Female
3986,38,65002,6,Female
3987,25,48384,81,Female
3988,45,62713,6,Female
3989,22,68606,86,Male
3990,34,79878,82,Female
3991,54,55428,96,Male
3992,53,59093,28,Female
3993,36,56427,42,Female
3994,44,60671,74,Male
3995,51,49736,41,Male
3996,28,49640,63,Female
3997,62,50899,22,Female
3998,64,63125,92,Male
3999,29,43053,79,Male
4000,38,50980,29,Female
4001,28,96171,71,Male
4002,56,77927,34,Male
4003,45,40858,96,Male
4004,22,77293,2,Male
4005,34,72547,26,Male
4006,37,57921,75,Female
4007,58,45840,89,Female
4008,63,43569,19,Female
4009,29,64476,20,Female
4010,23,43075,33,Female
4011,34,81944,81,Female
4012,68,87616,94,Male
4013,36,59143,82,Male
4014,43,82775,96,Male
4015,65,51769,4,Female
4016,61,45712,32,Male
4017,61,82005,19,Male
4018,69,91597,3,Male
4019,49,99263,92,Male
4020,23,66653,61,Male
4021,53,77242,38,Female
4022,55,66212,6,Female
4023,28,88067,56,Male
4024,50,68665,40,Male
4025,41,76101,81,Female
4026,40,37291,69,Female
4027,32,55376,83,Male
4028,44,76272,42,Male
4029,28,74479,99,Female
4030,68,77978,86,Female
4031,67,62413,88,Male
4032,34,46959,74,Male
4033,68,58821,2,Female
4034,31,60940,28,Male
4035,44,64834,17,Female
4036,35,40642,70,Male
4037,45,54682,69,Male
4038,68,58226,39,Female
4039,64,15155,7,Male
4040,64,76650,32,Male
4041,21,63280,4,Female
4042,24,65306,21,Female
4043,62,49690,32,Female
4044,52,71725,82,Male
4045,65,43361,97,Female
4046,26,46503,14,Female
4047,25,72566,70,Female
4048,69,67143,75,Female
4049,62,34447,46,Male
4050,34,91547,20,Female
4051,34,44830,93,Male
4052,66,57348,58,Male
4053,50,94935,99,Female
4054,49,18804,80,Female
4055,25,25874,48,Female
4056,36,68838,7,Male
4057,55,15000,40,Female
4058,20,19130,59,Female
4059,22,83503,36,Female
4060,30,51822,44,Male
4061,64,103921,31,Female
4062,63,39304,42,Male
4063,48,53630,44,Male
4064,33,70812,43,Male
4065,67,69430,43,Female
4066,49,54902,47,Female
4067,39,47030,6,Male
4068,46,64627,93,Female
4069,39,87537,91,Male
4070,60,75256,66,Female
4071,20,47350,86,Female
4072,27,40164,9,Female
4073,59,46144,11,Male
4074,38,34525,80,Female
4075,33,62948,77,Male
4076,29,76275,18,Female
